"game_id","week","year","home","away","home_tds","home_fgs","away_tds","away_fgs"
401413213,1,2022,"Jacksonville State","Stephen F. Austin",0,0,0,0
401413214,1,2022,"Jacksonville State","Davidson",0,0,0,0
401413215,2,2022,"Murray State","Jacksonville State",0,0,0,0
401413216,3,2022,"Tulsa","Jacksonville State",6,1,2,1
401413217,4,2022,"Nicholls","Jacksonville State",0,0,0,0
401413218,5,2022,"Jacksonville State","Kennesaw State",0,0,0,0
401413219,7,2022,"North Alabama","Jacksonville State",0,0,0,0
401413220,8,2022,"Jacksonville State","Southeastern Louisiana",0,0,0,0
401413221,9,2022,"Austin Peay","Jacksonville State",0,0,0,0
401413222,11,2022,"Jacksonville State","Eastern Kentucky",0,0,0,0
401413223,12,2022,"Central Arkansas","Jacksonville State",0,0,0,0
401413224,1,2022,"Fresno State","Cal Poly",5,0,1,0
401413225,2,2022,"Cal Poly","San Diego",0,0,0,0
401413226,3,2022,"South Dakota","Cal Poly",0,0,0,0
401413228,6,2022,"Northern Arizona","Cal Poly",0,0,0,0
401413230,8,2022,"Cal Poly","Eastern Washington",0,0,0,0
401413232,10,2022,"Montana","Cal Poly",0,0,0,0
401413233,11,2022,"Cal Poly","Montana State",0,0,0,0
401413236,1,2022,"Eastern Washington","Tennessee State",0,0,0,0
401413237,4,2022,"Eastern Washington","Montana State",0,0,0,0
401413238,6,2022,"Weber State","Eastern Washington",0,0,0,0
401413239,7,2022,"Eastern Washington","Sacramento State",0,0,0,0
401413240,9,2022,"Eastern Washington","Portland State",0,0,0,0
401413241,10,2022,"Idaho","Eastern Washington",0,0,0,0
401413242,11,2022,"Montana","Eastern Washington",0,0,0,0
401413243,12,2022,"Eastern Washington","Northern Colorado",0,0,0,0
401413247,4,2022,"Northern Arizona","Idaho",0,0,0,0
401413248,5,2022,"Idaho","Northern Colorado",0,0,0,0
401413249,7,2022,"Montana","Idaho",0,0,0,0
401413250,8,2022,"Idaho","Portland State",0,0,0,0
401413251,9,2022,"Sacramento State","Idaho",0,0,0,0
401413252,11,2022,"Idaho","UC Davis",0,0,0,0
401413257,2,2022,"San Diego State","Idaho State",4,1,1,0
401413259,4,2022,"Northern Colorado","Idaho State",0,0,0,0
401413261,6,2022,"Montana State","Idaho State",0,0,0,0
401413263,10,2022,"UC Davis","Idaho State",0,0,0,0
401413333,1,2022,"Montana","Northwestern State",0,0,0,0
401413334,2,2022,"Montana","South Dakota",0,0,0,0
401413336,4,2022,"Montana","Portland State",0,0,0,0
401413337,8,2022,"Sacramento State","Montana",0,0,0,0
401413338,9,2022,"Weber State","Montana",0,0,0,0
401413339,12,2022,"Montana State","Montana",0,0,0,0
401413341,2,2022,"Montana State","Morehead State",0,0,0,0
401413342,5,2022,"Montana State","UC Davis",0,0,0,0
401413343,7,2022,"Northern Colorado","Montana State",0,0,0,0
401413345,10,2022,"Northern Arizona","Montana State",0,0,0,0
401414779,2,2022,"Toledo","UMass",7,2,1,1
401414780,3,2022,"UMass","Stony Brook",1,2,0,1
401414781,4,2022,"Temple","UMass",3,0,0,0
401414782,5,2022,"Eastern Michigan","UMass",3,0,1,2
401414783,7,2022,"UMass","Buffalo",1,0,4,2
401414784,11,2022,"Arkansas State","UMass",4,0,4,2
401415024,2,2022,"East Carolina","Old Dominion",5,3,3,0
401415032,3,2022,"Southern Mississippi","Northwestern State",7,2,1,1
401415037,4,2022,"Appalachian State","James Madison",4,0,4,1
401415040,4,2022,"Tulane","Southern Mississippi",3,1,2,2
401415170,2,2022,"Sam Houston State","Northern Arizona",0,0,0,0
401415171,3,2022,"Northern Arizona","North Dakota",0,0,0,0
401415172,5,2022,"Portland State","Northern Arizona",0,0,0,0
401415173,7,2022,"UC Davis","Northern Arizona",0,0,0,0
401415174,11,2022,"Northern Colorado","Northern Arizona",0,0,0,0
401415175,12,2022,"Northern Arizona","Weber State",0,0,0,0
401415177,2,2022,"Wyoming","Northern Colorado",3,4,1,1
401415178,3,2022,"Lamar","Northern Colorado",0,0,0,0
401415179,6,2022,"Sacramento State","Northern Colorado",0,0,0,0
401415180,8,2022,"Northern Colorado","UC Davis",0,0,0,0
401415181,10,2022,"Portland State","Northern Colorado",0,0,0,0
401415182,2,2022,"South Dakota State","UC Davis",0,0,0,0
401415183,3,2022,"UC Davis","San Diego",0,0,0,0
401415184,4,2022,"UC Davis","Weber State",0,0,0,0
401415185,12,2022,"Sacramento State","UC Davis",0,0,0,0
401415187,4,2022,"Brown","Harvard",0,0,0,0
401415188,5,2022,"Rhode Island","Brown",0,0,0,0
401415189,6,2022,"Central Connecticut","Brown",0,0,0,0
401415191,8,2022,"Brown","Cornell",0,0,0,0
401415192,9,2022,"Brown","Pennsylvania",0,0,0,0
401415193,10,2022,"Yale","Brown",0,0,0,0
401415194,11,2022,"Brown","Columbia",0,0,0,0
401415197,4,2022,"Georgetown","Columbia",0,0,0,0
401415200,7,2022,"Pennsylvania","Columbia",0,0,0,0
401415201,8,2022,"Columbia","Dartmouth",0,0,0,0
401415202,9,2022,"Columbia","Yale",0,0,0,0
401415204,12,2022,"Columbia","Cornell",0,0,0,0
401415209,1,2022,"Air Force","Northern Iowa",6,2,2,1
401415210,1,2022,"New Mexico","Maine",6,0,0,0
401415211,1,2022,"Wyoming","Tulsa",2,4,4,3
401415213,1,2022,"San José State","Portland State",3,0,2,1
401415214,2,2022,"New Mexico","Boise State",1,0,3,1
401415215,2,2022,"Utah State","Weber State",0,0,4,2
401415216,2,2022,"Nevada","Incarnate Word",5,2,6,2
401415217,3,2022,"Wyoming","Air Force",2,1,2,0
401415218,3,2022,"Boise State","UT Martin",3,3,1,0
401415219,3,2022,"Hawai'i","Duquesne",2,1,1,2
401415220,4,2022,"Air Force","Nevada",6,2,3,0
401415221,4,2022,"Colorado State","Sacramento State",1,1,5,2
401415223,4,2022,"BYU","Wyoming",5,1,3,1
401415224,4,2022,"San Diego State","Toledo",2,1,2,0
401415225,4,2022,"San José State","Western Michigan",4,2,0,0
401415226,5,2022,"BYU","Utah State",4,1,3,2
401415227,5,2022,"Air Force","Navy",1,2,1,1
401415229,5,2022,"UNLV","New Mexico",2,3,2,2
401415230,5,2022,"Wyoming","San José State",2,1,4,1
401415231,6,2022,"Utah State","Air Force",4,2,3,2
401415232,6,2022,"Boise State","Fresno State",4,4,2,2
401415233,6,2022,"Nevada","Colorado State",2,0,0,1
401415234,6,2022,"New Mexico","Wyoming",2,0,2,2
401415235,6,2022,"San Diego State","Hawai'i",1,3,2,0
401415236,6,2022,"San José State","UNLV",5,2,1,0
401415237,7,2022,"UNLV","Air Force",1,0,6,0
401415238,7,2022,"Colorado State","Utah State",1,2,2,1
401415239,7,2022,"Fresno State","San José State",2,1,1,1
401415240,7,2022,"Hawai'i","Nevada",4,1,1,3
401415241,8,2022,"Air Force","Boise State",2,0,1,4
401415242,8,2022,"Colorado State","Hawai'i",2,1,1,2
401415243,8,2022,"New Mexico","Fresno State",0,3,5,2
401415244,8,2022,"Wyoming","Utah State",3,2,2,0
401415245,8,2022,"Nevada","San Diego State",0,0,1,3
401415246,9,2022,"Boise State","Colorado State",7,0,1,1
401415247,9,2022,"Hawai'i","Wyoming",2,2,3,2
401415248,9,2022,"Fresno State","San Diego State",4,1,4,0
401415249,9,2022,"San José State","Nevada",5,0,4,0
401415251,10,2022,"San José State","Colorado State",3,0,1,1
401415252,10,2022,"Utah State","New Mexico",2,2,1,1
401415253,10,2022,"Fresno State","Hawai'i",6,2,2,0
401415254,10,2022,"San Diego State","UNLV",2,0,1,1
401415255,11,2022,"Nevada","Boise State",0,1,5,2
401415256,11,2022,"Air Force","New Mexico",5,0,0,1
401415257,11,2022,"Hawai'i","Utah State",4,2,3,2
401415258,11,2022,"Colorado State","Wyoming",0,2,2,0
401415259,11,2022,"UNLV","Fresno State",1,5,4,3
401415260,11,2022,"San Diego State","San José State",4,2,4,0
401415261,12,2022,"Wyoming","Boise State",2,1,2,2
401415262,12,2022,"Air Force","Colorado State",3,1,2,0
401415263,12,2022,"Nevada","Fresno State",2,0,5,2
401415264,12,2022,"New Mexico","San Diego State",1,1,4,2
401415265,12,2022,"Utah State","San José State",4,0,4,1
401415266,12,2022,"Hawai'i","UNLV",4,1,1,4
401415267,13,2022,"San Diego State","Air Force",0,1,1,2
401415268,13,2022,"Colorado State","New Mexico",2,1,0,0
401415269,13,2022,"Boise State","Utah State",5,0,3,1
401415270,13,2022,"Fresno State","Wyoming",4,0,0,0
401415271,13,2022,"San José State","Hawai'i",3,2,1,2
401415272,13,2022,"UNLV","Nevada",2,2,2,3
401415405,4,2022,"Cornell","Yale",0,0,0,0
401415407,6,2022,"Cornell","Harvard",0,0,0,0
401415408,7,2022,"Cornell","Lehigh",0,0,0,0
401415409,9,2022,"Princeton","Cornell",0,0,0,0
401415410,10,2022,"Cornell","Pennsylvania",0,0,0,0
401415611,1,2022,"Navy","Delaware",1,0,2,0
401415612,1,2022,"South Florida","BYU",2,0,6,2
401415613,2,2022,"UCF","Louisville",2,0,2,2
401415614,2,2022,"Temple","Lafayette",4,0,2,0
401415615,2,2022,"Tulane","Alcorn State",7,1,0,0
401415616,2,2022,"SMU","Lamar",6,1,1,3
401415617,2,2022,"Navy","Memphis",2,0,3,3
401415618,2,2022,"South Florida","Howard",7,0,3,0
401415619,2,2022,"Cincinnati","Kennesaw State",8,0,1,1
401415620,2,2022,"Tulsa","Northern Illinois",5,1,5,0
401415621,3,2022,"East Carolina","Campbell",6,0,1,1
401415622,3,2022,"Memphis","Arkansas State",6,1,4,1
401415625,5,2022,"Houston","Tulane",3,1,3,0
401415627,5,2022,"Tulsa","Cincinnati",3,0,3,1
401415628,5,2022,"Memphis","Temple",3,1,0,1
401415629,6,2022,"UCF","SMU",5,1,2,2
401415630,6,2022,"Memphis","Houston",4,4,4,0
401415631,6,2022,"Tulane","East Carolina",3,1,1,1
401415632,6,2022,"Navy","Tulsa",6,3,3,0
401415633,6,2022,"Cincinnati","South Florida",4,0,3,1
401415634,7,2022,"UCF","Temple",10,0,1,2
401415635,7,2022,"SMU","Navy",5,2,5,0
401415636,7,2022,"South Florida","Tulane",4,1,6,1
401415637,7,2022,"East Carolina","Memphis",4,1,4,3
401415638,8,2022,"Temple","Tulsa",1,1,3,2
401415639,8,2022,"Tulane","Memphis",4,1,4,0
401415640,8,2022,"Navy","Houston",2,0,6,1
401415641,8,2022,"SMU","Cincinnati",4,0,2,5
401415642,8,2022,"East Carolina","UCF",4,2,1,2
401415643,9,2022,"Houston","South Florida",6,0,4,0
401415644,9,2022,"UCF","Cincinnati",3,1,2,2
401415645,9,2022,"BYU","East Carolina",3,1,3,2
401415647,9,2022,"Tulsa","SMU",5,0,5,1
401415648,10,2022,"Temple","South Florida",6,4,4,0
401415649,10,2022,"Tulsa","Tulane",1,2,3,2
401415650,10,2022,"Cincinnati","Navy",2,2,1,1
401415651,10,2022,"Memphis","UCF",4,0,5,0
401415652,10,2022,"SMU","Houston",11,0,9,0
401415653,11,2022,"Memphis","Tulsa",2,4,1,1
401415654,11,2022,"Cincinnati","East Carolina",2,2,4,1
401415655,11,2022,"Houston","Temple",6,0,5,1
401415656,11,2022,"South Florida","SMU",3,1,5,2
401415657,11,2022,"Tulane","UCF",4,1,5,1
401415658,12,2022,"Tulane","SMU",8,1,3,1
401415659,12,2022,"Tulsa","South Florida",6,2,5,2
401415660,12,2022,"East Carolina","Houston",0,1,6,0
401415661,12,2022,"UCF","Navy",1,2,2,1
401415662,12,2022,"Memphis","North Alabama",6,1,0,0
401415663,12,2022,"Temple","Cincinnati",0,1,2,3
401415664,13,2022,"Temple","East Carolina",6,1,6,0
401415665,13,2022,"Cincinnati","Tulane",3,1,3,2
401415666,13,2022,"SMU","Memphis",4,2,4,1
401415667,13,2022,"South Florida","UCF",5,1,6,1
401415668,13,2022,"Houston","Tulsa",2,3,4,3
401416568,1,2022,"Akron","St Francis (PA)",3,1,2,3
401416569,1,2022,"Oklahoma State","Central Michigan",8,0,6,0
401416590,1,2022,"Eastern Michigan","Eastern Kentucky",6,0,4,2
401416591,1,2022,"Michigan State","Western Michigan",5,0,1,2
401416592,1,2022,"Northern Illinois","Eastern Illinois",4,2,3,2
401416594,2,2022,"Ball State","Western Michigan",3,3,4,0
401416595,2,2022,"Bowling Green","Eastern Kentucky",5,1,4,0
401416596,2,2022,"Buffalo","Holy Cross",4,1,4,2
401416597,2,2022,"Central Michigan","South Alabama",3,1,5,1
401416598,2,2022,"Louisiana","Eastern Michigan",7,0,2,0
401416599,2,2022,"Miami (OH)","Robert Morris",4,1,1,0
401416600,3,2022,"Ball State","Murray State",4,1,0,0
401416601,3,2022,"Coastal Carolina","Buffalo",4,1,1,4
401416602,3,2022,"Central Michigan","Bucknell",6,0,0,0
401416603,3,2022,"Kent State","Long Island University",8,0,1,1
401416604,4,2022,"Eastern Michigan","Buffalo",3,1,7,3
401416605,4,2022,"Georgia Southern","Ball State",4,2,2,3
401416607,5,2022,"Toledo","Central Michigan",5,1,2,1
401416608,5,2022,"Ball State","Northern Illinois",5,1,5,1
401416609,5,2022,"Akron","Bowling Green",3,1,3,0
401416610,5,2022,"Buffalo","Miami (OH)",3,1,2,2
401416611,5,2022,"Kent State","Ohio",3,1,3,1
401416612,5,2022,"Western Michigan","New Hampshire",5,1,1,0
401416613,6,2022,"Central Michigan","Ball State",2,1,1,1
401416614,6,2022,"Western Michigan","Eastern Michigan",3,1,6,1
401416615,6,2022,"Northern Illinois","Toledo",4,1,5,1
401416616,6,2022,"Ohio","Akron",7,0,4,2
401416617,6,2022,"Bowling Green","Buffalo",1,0,4,1
401416620,7,2022,"Eastern Michigan","Northern Illinois",1,1,3,4
401416621,7,2022,"Toledo","Kent State",7,1,4,1
401416622,7,2022,"Bowling Green","Miami (OH)",2,1,1,2
401416623,7,2022,"Western Michigan","Ohio",2,0,3,4
401416624,8,2022,"Ball State","Eastern Michigan",2,1,2,2
401416625,8,2022,"Ohio","Northern Illinois",3,1,1,3
401416627,8,2022,"Miami (OH)","Western Michigan",1,1,1,3
401416628,8,2022,"Kent State","Akron",3,2,3,2
401416629,8,2022,"Central Michigan","Bowling Green",1,1,3,2
401416630,9,2022,"Eastern Michigan","Toledo",3,1,3,2
401416631,9,2022,"Akron","Miami (OH)",1,1,2,2
401416632,10,2022,"Kent State","Ball State",2,2,3,2
401416633,10,2022,"Ohio","Buffalo",6,1,2,1
401416634,10,2022,"Northern Illinois","Central Michigan",2,0,4,0
401416635,10,2022,"Bowling Green","Western Michigan",1,2,1,1
401416636,11,2022,"Toledo","Ball State",4,0,3,0
401416638,11,2022,"Miami (OH)","Ohio",3,0,4,3
401416639,11,2022,"Western Michigan","Northern Illinois",3,0,3,1
401416640,11,2022,"Central Michigan","Buffalo",4,1,3,2
401416641,11,2022,"Bowling Green","Kent State",1,0,4,2
401416642,12,2022,"Toledo","Bowling Green",5,0,4,2
401416643,12,2022,"Ball State","Ohio",2,1,3,3
401416644,12,2022,"Kent State","Eastern Michigan",3,1,4,1
401416645,12,2022,"Central Michigan","Western Michigan",1,2,1,1
401416646,12,2022,"Northern Illinois","Miami (OH)",3,1,3,2
401416649,13,2022,"Ohio","Bowling Green",5,1,2,0
401416650,13,2022,"Eastern Michigan","Central Michigan",5,1,3,0
401416651,13,2022,"Western Michigan","Toledo",1,2,2,0
401416652,13,2022,"Northern Illinois","Akron",0,4,4,3
401416653,13,2022,"Buffalo","Kent State",3,1,3,1
401418597,5,2022,"Harvard","Holy Cross",0,0,0,0
401418598,7,2022,"Howard","Harvard",0,0,0,0
401418599,8,2022,"Harvard","Princeton",0,0,0,0
401418600,9,2022,"Dartmouth","Harvard",0,0,0,0
401418601,11,2022,"Pennsylvania","Harvard",0,0,0,0
401418602,12,2022,"Harvard","Yale",0,0,0,0
401418603,3,2022,"Dartmouth","Valparaiso",0,0,0,0
401418606,6,2022,"Yale","Dartmouth",0,0,0,0
401418607,7,2022,"Dartmouth","New Hampshire",0,0,0,0
401418608,10,2022,"Princeton","Dartmouth",0,0,0,0
401418630,2,2022,"Austin Peay","Mississippi Valley State",0,0,0,0
401418632,4,2022,"Austin Peay","Eastern Kentucky",0,0,0,0
401418633,5,2022,"Central Arkansas","Austin Peay",0,0,0,0
401418634,7,2022,"Austin Peay","Murray State",0,0,0,0
401418635,10,2022,"North Alabama","Austin Peay",0,0,0,0
401418636,11,2022,"Kennesaw State","Austin Peay",0,0,0,0
401418637,3,2022,"Eastern Kentucky","Charleston Southern",0,0,0,0
401418638,5,2022,"Eastern Kentucky","Southern Utah",0,0,0,0
401418639,7,2022,"Eastern Kentucky","Sam Houston State",0,0,0,0
401418640,8,2022,"Eastern Kentucky","North Alabama",0,0,0,0
401418641,9,2022,"Southeast Missouri State","Eastern Kentucky",0,0,0,0
401418642,10,2022,"Eastern Kentucky","Central Arkansas",0,0,0,0
401418643,12,2022,"Eastern Kentucky","Kennesaw State",0,0,0,0
401418645,1,2022,"Samford","Kennesaw State",0,0,0,0
401418646,6,2022,"Kennesaw State","North Alabama",0,0,0,0
401418647,7,2022,"Kennesaw State","Central Arkansas",0,0,0,0
401418648,8,2022,"Kennesaw State","Tennessee Tech",0,0,0,0
401418649,9,2022,"Kennesaw State","Charleston Southern",0,0,0,0
401418650,10,2022,"UT Martin","Kennesaw State",0,0,0,0
401418776,1,2022,"Indiana State","North Alabama",0,0,0,0
401418777,2,2022,"North Alabama","UVA-Wise",0,0,0,0
401418778,3,2022,"Chattanooga","North Alabama",0,0,0,0
401418779,4,2022,"North Alabama","Tarleton State",0,0,0,0
401418780,9,2022,"Central Arkansas","North Alabama",0,0,0,0
401418781,11,2022,"North Alabama","Tennessee Tech",0,0,0,0
401418782,1,2022,"Abilene Christian","Lamar",0,0,0,0
401418783,2,2022,"Abilene Christian","Prairie View",0,0,0,0
401418784,4,2022,"Abilene Christian","Western New Mexico",0,0,0,0
401418785,5,2022,"Utah Tech","Abilene Christian",0,0,0,0
401418787,7,2022,"Abilene Christian","Southern Utah",0,0,0,0
401418789,9,2022,"North Dakota","Abilene Christian",0,0,0,0
401418790,11,2022,"Sam Houston State","Abilene Christian",0,0,0,0
401418791,12,2022,"Abilene Christian","Stephen F. Austin",0,0,0,0
401418792,2,2022,"Houston Christian","Lindenwood",0,0,0,0
401418793,4,2022,"Texas State","Houston Christian",4,2,0,0
401418798,9,2022,"Houston Christian","UT Martin",0,0,0,0
401418801,12,2022,"Tarleton State","Houston Christian",0,0,0,0
401418803,4,2022,"McNeese","Mississippi College",0,0,0,0
401418807,10,2022,"McNeese","Eastern Illinois",0,0,0,0
401418810,2,2022,"Northwestern State","Grambling",0,0,0,0
401418813,6,2022,"Eastern Illinois","Northwestern State",0,0,0,0
401418814,8,2022,"Northwestern State","Southeast Missouri State",0,0,0,0
401418828,2,2022,"Illinois State","Valparaiso",0,0,0,0
401418829,3,2022,"Illinois State","Eastern Illinois",0,0,0,0
401418830,5,2022,"Illinois State","Southern Illinois",0,0,0,0
401418831,6,2022,"Northern Iowa","Illinois State",0,0,0,0
401418832,7,2022,"Illinois State","South Dakota",0,0,0,0
401418833,8,2022,"Indiana State","Illinois State",0,0,0,0
401418834,9,2022,"North Dakota State","Illinois State",0,0,0,0
401418835,10,2022,"Illinois State","Youngstown State",0,0,0,0
401418836,11,2022,"South Dakota State","Illinois State",0,0,0,0
401418838,5,2022,"Northern Iowa","Indiana State",0,0,0,0
401418840,7,2022,"Youngstown State","Indiana State",0,0,0,0
401418843,11,2022,"Western Illinois","Indiana State",0,0,0,0
401418844,12,2022,"Indiana State","Missouri State",0,0,0,0
401420777,1,2022,"Georgia Southern","Morgan State",8,1,0,0
401420780,5,2022,"Morgan State","Virginia Lynchburg",0,0,0,0
401420781,6,2022,"Morgan State","Norfolk State",0,0,0,0
401420782,7,2022,"North Carolina Central","Morgan State",0,0,0,0
401420783,8,2022,"Delaware","Morgan State",0,0,0,0
401420784,9,2022,"Morgan State","South Carolina State",0,0,0,0
401420785,10,2022,"Stony Brook","Morgan State",0,0,0,0
401420786,11,2022,"Delaware State","Morgan State",0,0,0,0
401420787,12,2022,"Morgan State","Howard",0,0,0,0
401420788,2,2022,"James Madison","Norfolk State",10,0,1,0
401420789,3,2022,"Norfolk State","Hampton",0,0,0,0
401420791,5,2022,"Sacred Heart","Norfolk State",0,0,0,0
401420792,7,2022,"Norfolk State","Delaware State",0,0,0,0
401420793,9,2022,"Norfolk State","Howard",0,0,0,0
401420795,11,2022,"Norfolk State","North Carolina Central",0,0,0,0
401420797,1,2022,"North Carolina Central","North Carolina A&T",0,0,0,0
401420798,2,2022,"North Carolina Central","Winston-Salem",0,0,0,0
401420799,3,2022,"New Hampshire","North Carolina Central",0,0,0,0
401420801,5,2022,"Campbell","North Carolina Central",0,0,0,0
401420803,9,2022,"Delaware State","North Carolina Central",0,0,0,0
401420804,10,2022,"North Carolina Central","Howard",0,0,0,0
401420805,12,2022,"Tennessee Tech","North Carolina Central",0,0,0,0
401420806,1,2022,"Central Arkansas","Missouri State",0,0,0,0
401420807,2,2022,"Missouri State","UT Martin",0,0,0,0
401420808,4,2022,"Missouri State","South Dakota State",0,0,0,0
401420809,5,2022,"North Dakota","Missouri State",0,0,0,0
401420810,6,2022,"Missouri State","Southern Illinois",0,0,0,0
401420812,9,2022,"Missouri State","Western Illinois",0,0,0,0
401420813,10,2022,"South Dakota","Missouri State",0,0,0,0
401420814,11,2022,"Missouri State","Youngstown State",0,0,0,0
401420815,2,2022,"North Dakota","Northern Iowa",0,0,0,0
401420816,4,2022,"Southern Illinois","North Dakota",0,0,0,0
401420817,6,2022,"Youngstown State","North Dakota",0,0,0,0
401420818,8,2022,"North Dakota","South Dakota State",0,0,0,0
401420819,11,2022,"North Dakota","South Dakota",0,0,0,0
401420820,12,2022,"North Dakota State","North Dakota",0,0,0,0
401420822,1,2022,"Youngstown State","Duquesne",0,0,0,0
401420823,2,2022,"Youngstown State","Dayton",0,0,0,0
401420824,5,2022,"North Dakota State","Youngstown State",0,0,0,0
401420825,8,2022,"Western Illinois","Youngstown State",0,0,0,0
401420826,9,2022,"Youngstown State","South Dakota",0,0,0,0
401420827,12,2022,"Youngstown State","Southern Illinois",0,0,0,0
401420828,4,2022,"South Dakota","North Dakota State",0,0,0,0
401420829,6,2022,"South Dakota State","South Dakota",0,0,0,0
401420830,8,2022,"South Dakota","Southern Illinois",0,0,0,0
401420831,12,2022,"South Dakota","Northern Iowa",0,0,0,0
401420832,3,2022,"South Dakota State","Butler",0,0,0,0
401420833,5,2022,"South Dakota State","Western Illinois",0,0,0,0
401420834,7,2022,"North Dakota State","South Dakota State",0,0,0,0
401420835,10,2022,"Northern Iowa","South Dakota State",0,0,0,0
401420836,1,2022,"North Dakota State","Drake",0,0,0,0
401420837,2,2022,"North Dakota State","North Carolina A&T",0,0,0,0
401420838,10,2022,"Western Illinois","North Dakota State",0,0,0,0
401420839,11,2022,"Southern Illinois","North Dakota State",0,0,0,0
401420840,1,2022,"UT Martin","Western Illinois",0,0,0,0
401420842,4,2022,"UT Martin","Lindenwood",0,0,0,0
401420844,6,2022,"Murray State","UT Martin",0,0,0,0
401420845,12,2022,"UT Martin","Eastern Illinois",0,0,0,0
401420846,1,2022,"Incarnate Word","Southern Illinois",0,0,0,0
401420847,3,2022,"Prairie View","Incarnate Word",0,0,0,0
401420850,7,2022,"Nicholls","Incarnate Word",0,0,0,0
401420851,9,2022,"Texas A&M-Commerce","Incarnate Word",0,0,0,0
401420854,12,2022,"Northwestern State","Incarnate Word",0,0,0,0
401420855,1,2022,"Sacramento State","Utah Tech",0,0,0,0
401420856,2,2022,"Utah Tech","Chadron State",0,0,0,0
401420859,6,2022,"Incarnate Word","Lamar",0,0,0,0
401420860,7,2022,"Northern Iowa","Utah Tech",0,0,0,0
401420861,9,2022,"Stephen F. Austin","Utah Tech",0,0,0,0
401420863,12,2022,"BYU","Utah Tech",7,1,3,2
401420864,4,2022,"Stephen F. Austin","Warner",0,0,0,0
401420866,8,2022,"Lamar","Prairie View",0,0,0,0
401420867,9,2022,"Lamar","Nicholls",0,0,0,0
401420868,12,2022,"McNeese","Lamar",0,0,0,0
401420869,3,2022,"Sam Houston State","Texas A&M-Commerce",0,0,0,0
401420870,5,2022,"Sam Houston State","Stephen F. Austin",0,0,0,0
401420871,8,2022,"Utah Tech","Sam Houston State",0,0,0,0
401420872,12,2022,"Sam Houston State","Southern Utah",0,0,0,0
401420873,1,2022,"Alcorn State","Stephen F. Austin",0,0,0,0
401420874,8,2022,"Southern Utah","Stephen F. Austin",0,0,0,0
401420875,7,2022,"Stephen F. Austin","Tarleton State",0,0,0,0
401420876,11,2022,"Stephen F. Austin","Central Arkansas",0,0,0,0
401420877,1,2022,"Southern Utah","St. Thomas (MN)",0,0,0,0
401420878,3,2022,"Western Illinois","Southern Utah",0,0,0,0
401420879,6,2022,"Southern Utah","Tarleton State",0,0,0,0
401420881,3,2022,"Tarleton State","Eastern New Mexico",0,0,0,0
401421097,6,2022,"Drake","San Diego",0,0,0,0
401421099,9,2022,"St. Thomas (MN)","San Diego",0,0,0,0
401421100,10,2022,"San Diego","Butler",0,0,0,0
401421101,11,2022,"San Diego","Davidson",0,0,0,0
401421102,12,2022,"Morehead State","San Diego",0,0,0,0
401421105,6,2022,"Presbyterian College","Valparaiso",0,0,0,0
401421107,8,2022,"Morehead State","Valparaiso",0,0,0,0
401421108,9,2022,"Dayton","Valparaiso",0,0,0,0
401421110,11,2022,"Marist","Valparaiso",0,0,0,0
401421113,7,2022,"Valparaiso","Butler",0,0,0,0
401421114,10,2022,"Valparaiso","St. Thomas (MN)",0,0,0,0
401421115,12,2022,"Valparaiso","Drake",0,0,0,0
401421116,1,2022,"South Alabama","Nicholls",6,2,1,0
401421117,2,2022,"Louisiana Monroe","Nicholls",4,0,0,0
401421118,3,2022,"Southeast Missouri State","Nicholls",0,0,0,0
401421121,1,2022,"Louisiana","Southeastern Louisiana",2,1,1,0
401421123,5,2022,"Southeastern Louisiana","Murray State",0,0,0,0
401421125,1,2022,"Texas A&M-Commerce","Lincoln University (CA)",0,0,0,0
401421127,12,2022,"Texas A&M-Commerce","Tennessee State",0,0,0,0
401421128,2,2022,"Eastern Illinois","Chattanooga",0,0,0,0
401421129,4,2022,"Illinois","Chattanooga",4,1,0,0
401421130,5,2022,"East Tennessee State","Chattanooga",0,0,0,0
401421131,7,2022,"Chattanooga","VMI",0,0,0,0
401421132,8,2022,"Chattanooga","Mercer",0,0,0,0
401421133,9,2022,"Furman","Chattanooga",0,0,0,0
401421134,10,2022,"The Citadel","Chattanooga",0,0,0,0
401421135,11,2022,"Chattanooga","Samford",0,0,0,0
401421136,12,2022,"Western Carolina","Chattanooga",0,0,0,0
401421137,1,2022,"Campbell","The Citadel",0,0,0,0
401421138,2,2022,"The Citadel","East Tennessee State",0,0,0,0
401421139,3,2022,"Mercer","The Citadel",0,0,0,0
401421140,5,2022,"Appalachian State","The Citadel",7,0,0,0
401421142,8,2022,"Western Carolina","The Citadel",0,0,0,0
401421143,9,2022,"The Citadel","Samford",0,0,0,0
401421144,11,2022,"The Citadel","Virginia Lynchburg",0,0,0,0
401421145,12,2022,"VMI","The Citadel",0,0,0,0
401421156,1,2022,"Furman","North Greenville",0,0,0,0
401421157,3,2022,"East Tennessee State","Furman",0,0,0,0
401421158,4,2022,"Charleston Southern","Furman",0,0,0,0
401421159,5,2022,"Furman","Samford",0,0,0,0
401421160,7,2022,"Furman","Western Carolina",0,0,0,0
401421162,11,2022,"Mercer","Furman",0,0,0,0
401422922,1,2022,"Mercer","Morehead State",0,0,0,0
401422923,4,2022,"Gardner-Webb","Mercer",0,0,0,0
401422924,6,2022,"Mercer","Western Carolina",0,0,0,0
401422925,7,2022,"Mercer","East Tennessee State",0,0,0,0
